date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:24:23	394668/394668	---M--	200	added ('OK')	application/octet-stream	etag:%220248ab19e74fc3731de14d647db4687a%22	https://wager.tw/template/canvas/7.3.1/css/icons/font-awesome/fa-solid-900.ttf	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/font-awesome/fa-solid-900.ttf	(from https://wager.tw/template/canvas/7.3.1/css/icons/font-awesome.css)
10:24:23	4568/4568	---M--	200	added ('OK')	application/octet-stream	etag:%22f20773a753bf1fbe9ccec04f90a470ea%22	https://wager.tw/template/canvas/7.3.1/css/icons/font-awesome/fa-v4compatibility.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/font-awesome/fa-v4compatibility.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/font-awesome.css)
10:24:23	10172/10172	---M--	200	added ('OK')	application/octet-stream	etag:%2258f1253e5639d508a6fe310c97327f82%22	https://wager.tw/template/canvas/7.3.1/css/icons/font-awesome/fa-v4compatibility.ttf	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/font-awesome/fa-v4compatibility.ttf	(from https://wager.tw/template/canvas/7.3.1/css/icons/font-awesome.css)
10:24:23	130764/130764	---M--	200	added ('OK')	application/octet-stream	etag:%22adc119571f0673e6063bd596679b6ee5%22	https://wager.tw/template/canvas/7.3.1/css/icons/bootstrap-icons/bootstrap-icons.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/bootstrap-icons/bootstrap-icons.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/bootstrap-icons.css)
10:24:24	176196/176196	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22831d52f3c78cb3dcb200998d02edc0a8%22	https://wager.tw/template/canvas/7.3.1/css/icons/bootstrap-icons/bootstrap-icons.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/bootstrap-icons/bootstrap-icons.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/bootstrap-icons.css)
10:24:24	11088/11088	---M--	200	added ('OK')	application/octet-stream	etag:%22414c75f207e03c60f18b11a0771587f8%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-0.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-0.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:24	13356/13356	---MCZ	200	added ('OK')	application/font-woff	etag:W/%228a86ccb1119d954753253467255737d4%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-0.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-0.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:24	11004/11004	---M--	200	added ('OK')	application/octet-stream	etag:%221211ee256283594df9e22d70f7cb7aca%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-1.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-1.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:25	13224/13224	---MCZ	200	added ('OK')	application/font-woff	etag:W/%220294c0440383d09a4a5555583837fbce%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-1.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-1.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:25	14356/14356	---M--	200	added ('OK')	application/octet-stream	etag:%22327daa837fa0c0bbff148109df342af0%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-10.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-10.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:25	17044/17044	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22631ee202ec10f9c125ed16e1cfdb9838%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-10.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-10.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:25	13200/13200	---M--	200	added ('OK')	application/octet-stream	etag:%22f8395449203c79e5b102a8ec8f29e078%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-11.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-11.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:25	15836/15836	---MCZ	200	added ('OK')	application/font-woff	etag:W/%224d4fbad63f05f48e974f384b43971f4b%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-11.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-11.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:26	14112/14112	---M--	200	added ('OK')	application/octet-stream	etag:%223d4d133ce570f4012c5a505d5e77e953%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-12.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-12.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:26	16768/16768	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22ed0027b70c1cd3bdc9c5d3c0b05f2256%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-12.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-12.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:26	12552/12552	---M--	200	added ('OK')	application/octet-stream	etag:%22e9d3a61bb740876b9834a81ab5c3e054%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-13.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-13.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:26	14904/14904	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22adde23d2b3c6bb8faa948d2765837e68%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-13.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-13.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:27	9248/9248	---M--	200	added ('OK')	application/octet-stream	etag:%22b3788127712b829aef58912f75e9d702%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-14.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-14.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:27	11252/11252	---MCZ	200	added ('OK')	application/font-woff	etag:W/%223cf56f85089bc7760d3d68a642db33d7%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-14.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-14.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:27	11964/11964	---M--	200	added ('OK')	application/octet-stream	etag:%22006180927ff7abffd944b998f7e90573%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-15.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-15.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:27	14560/14560	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22c149c3796d9b575c4c744a2bf6865a35%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-15.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-15.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:28	13480/13480	---M--	200	added ('OK')	application/octet-stream	etag:%22f5e3bc15a64e74d79b629400469e507d%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-16.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-16.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:28	16164/16164	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22254afd53849fdec85b9d22c84f38b98d%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-16.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-16.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:28	17736/17736	---M--	200	added ('OK')	application/octet-stream	etag:%228451cd623b1a0ab16641d968fd36bec8%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-17.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-17.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:28	20336/20336	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22c4a8a633483d841843fad0d49d4eff64%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-17.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-17.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:28	15760/15760	---M--	200	added ('OK')	application/octet-stream	etag:%22b780a4c0b5ec3a858134f676f2249117%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-18.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-18.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:29	18512/18512	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22bfd0d567f9783c9e1e88dbbd97923d4e%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-18.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-18.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:29	15348/15348	---M--	200	added ('OK')	application/octet-stream	etag:%22be5792a0e89d2e28eb0bf74950afd029%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-19.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-19.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:29	18044/18044	---MCZ	200	added ('OK')	application/font-woff	etag:W/%220feac480a491f277e8879036559ce657%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-19.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-19.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:29	12828/12828	---M--	200	added ('OK')	application/octet-stream	etag:%227c3d3056e2aa58649ce6754ea1084df8%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-2.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-2.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:30	15256/15256	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221ac8c762d408fd5aeb0f8910107ee7d1%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-2.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-2.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:30	3268/3268	---M--	200	added ('OK')	application/octet-stream	etag:%228abde21e6de34f2259b0ffe683b045a3%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-20.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-20.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:30	3908/3908	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22cfcf44f04930a66daa0fa7915cea0f53%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-20.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-20.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:30	12540/12540	---M--	200	added ('OK')	application/octet-stream	etag:%2221ac3a18ce65e79d61f031959e4a7508%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-3.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-3.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:30	14864/14864	---MCZ	200	added ('OK')	application/font-woff	etag:W/%227aba89c118163e0668e4885b9239d66e%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-3.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-3.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:31	13620/13620	---M--	200	added ('OK')	application/octet-stream	etag:%223da7c57e762779b0a095704a563469dd%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-4.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-4.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:31	16168/16168	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226f4f05ea00eeccae2dca155860977313%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-4.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-4.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:31	11284/11284	---M--	200	added ('OK')	application/octet-stream	etag:%22d38f5f4a10770591f83df21750e5e9c4%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-5.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-5.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:31	13736/13736	---MCZ	200	added ('OK')	application/font-woff	etag:W/%224f8363899ae7bd646b68e6fb90a251d5%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-5.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-5.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:32	11672/11672	---M--	200	added ('OK')	application/octet-stream	etag:%22637c2ff7c2a4466d2cbca2b1c432c0f3%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-6.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-6.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:32	13892/13892	---MCZ	200	added ('OK')	application/font-woff	etag:W/%229913d2543f25612ef6e836e903a040b2%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-6.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-6.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:32	13024/13024	---M--	200	added ('OK')	application/octet-stream	etag:%229152bbfc42a523cf70fa32c748595d66%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-7.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-7.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:32	15632/15632	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22aa428790a59cf5f61ad25e859bd88b08%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-7.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-7.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:32	12612/12612	---M--	200	added ('OK')	application/octet-stream	etag:%22113c9e39d38f12ca875870a3c711621c%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-8.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-8.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:33	15160/15160	---MCZ	200	added ('OK')	application/font-woff	etag:W/%224e586ce45e5d1929f90c84d9496ba354%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-8.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-8.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:33	12852/12852	---M--	200	added ('OK')	application/octet-stream	etag:%22bc3db772b1368552d72c32986a0fb4bc%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-9.woff2	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-9.woff2	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:33	15340/15340	---MCZ	200	added ('OK')	application/font-woff	etag:W/%228cf75ee8506084d56e756c64d68334be%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-9.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons/unicons-9.woff	(from https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css)
10:24:33	27214/27214	---M--	200	added ('OK')	image/webp	etag:%223248882c26095a3c0abdfccd38b5b422%22	https://wager.tw/upload/73/ckeditor_images/4d33a16a-446a-42d0-8303-e92b90c1fecd.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/4d33a16a-446a-42d0-8303-e92b90c1fecd.webp	(from https://wager.tw/article/21Blackjack)
10:24:34	11600/11600	---M--	200	added ('OK')	image/webp	etag:%2290eb3075309ef6368040cba4f80837af%22	https://wager.tw/upload/73/ckeditor_images/ddc7c28b-5244-4265-b85a-9ff49c265c4e.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/ddc7c28b-5244-4265-b85a-9ff49c265c4e.webp	(from https://wager.tw/article/21Blackjack)
10:24:34	7276/7276	---M--	200	added ('OK')	image/webp	etag:%2235dd0e8e79cb8db5302fc2071ca1fdd6%22	https://wager.tw/upload/73/ckeditor_images/21736fd8-c8af-4bf0-9c19-28ee002fdbe0.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/21736fd8-c8af-4bf0-9c19-28ee002fdbe0.webp	(from https://wager.tw/article/21Blackjack)
10:24:34	7458/7458	---M--	200	added ('OK')	image/webp	etag:%22e984590b377c2f63e2bdde968bc8bb74%22	https://wager.tw/upload/73/ckeditor_images/4cb2656d-adfc-45e2-ba07-2a429fa43b17.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/4cb2656d-adfc-45e2-ba07-2a429fa43b17.webp	(from https://wager.tw/article/21Blackjack)
10:24:34	4368/4368	---M--	200	added ('OK')	image/webp	etag:%2256febeb784f2b9f94ceac39fe015ab0b%22	https://wager.tw/upload/73/ckeditor_images/84d66037-8052-4b17-9468-80a47e43ab64.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/84d66037-8052-4b17-9468-80a47e43ab64.webp	(from https://wager.tw/article/21Blackjack)
10:24:35	14176/14176	---M--	200	added ('OK')	image/webp	etag:%2287dffc6ca79ee5e9c00c2354a2bea99f%22	https://wager.tw/upload/73/ckeditor_images/9d605aea-51fa-42bd-8fdf-14bd5371ce8c.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/9d605aea-51fa-42bd-8fdf-14bd5371ce8c.webp	(from https://wager.tw/article/21Blackjack)
10:24:35	8220/8220	---M--	200	added ('OK')	image/webp	etag:%22218eff04d75dba783f1c1e10201a4eb7%22	https://wager.tw/upload/73/ckeditor_images/75c617ac-b7d8-4c6b-be60-483c2f870d97.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/75c617ac-b7d8-4c6b-be60-483c2f870d97.webp	(from https://wager.tw/article/21Blackjack)
10:24:35	11092/11092	---M--	200	added ('OK')	image/webp	etag:%220cf6ef149df4fdb724faa443dd741e2d%22	https://wager.tw/upload/73/ckeditor_images/a6560c07-a72c-4c2d-a528-d62b5aeaf8a4.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/a6560c07-a72c-4c2d-a528-d62b5aeaf8a4.webp	(from https://wager.tw/article/21Blackjack)
10:24:35	11244/11244	---M--	200	added ('OK')	image/webp	etag:%22ddaf7e1b270c63afc46133e2ff12a86c%22	https://wager.tw/upload/73/ckeditor_images/638f5db2-5ea2-480b-bc62-d28d012454a3.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/638f5db2-5ea2-480b-bc62-d28d012454a3.webp	(from https://wager.tw/article/21Blackjack)
10:24:36	81450/81450	---M--	200	added ('OK')	image/webp	etag:%22d2d7d22318ca3e344327898e4112306d%22	https://wager.tw/upload/73/ckeditor_images/2705f8a0-4e0e-46e5-8567-07fada10c471.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/2705f8a0-4e0e-46e5-8567-07fada10c471.webp	(from https://wager.tw/article/baccarat)
10:24:36	129951/129951	---M--	200	added ('OK')	image/jpeg	etag:%221a5f4ff1584b94b8728635749f8630b2%22	https://wager.tw/upload/73/ckeditor_images/831ac343-844f-446a-887f-665ec4bd8361.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/831ac343-844f-446a-887f-665ec4bd8361.jpg	(from https://wager.tw/store?id=87)
10:24:36	62656/62656	---M--	200	added ('OK')	image/jpeg	etag:%22ee7d5f0d94bbde295d250427d16fcdca%22	https://wager.tw/upload/73/ckeditor_images/bce4ef27-e6fa-4beb-a8c3-bfcf32a6af01.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/bce4ef27-e6fa-4beb-a8c3-bfcf32a6af01.jpg	(from https://wager.tw/store?id=87)
10:24:37	49657/49657	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Dec%202024%2002:24:36%20GMT	https://wager.tw/article/tha58.org	C:/My%20Websites/https___wager.tw_/wager.tw/article/tha58.org	(from https://wager.tw/article/leotrun)
10:24:37	45191/45191	---M--	200	added ('OK')	image/jpeg	etag:%224f39a985e9a9a2b38e4b1d9443272e23%22	https://wager.tw/upload/73/ckeditor_images/46ede40e-b6db-4eb0-9989-4c75fdcb286a.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/46ede40e-b6db-4eb0-9989-4c75fdcb286a.jpg	(from https://wager.tw/article/264EB259525810990628)
10:24:37	358/358	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2027%20Dec%202024%2002:24:37%20GMT	https://wager.tw/page?sid=2796	C:/My%20Websites/https___wager.tw_/wager.tw/page609f	(from https://wager.tw/article/fale)
10:24:38	702803/702803	---M--	200	added ('OK')	image/png	etag:%22745a8d6bc8582308f1bb6bda9ffe3f87%22	https://wager.tw/upload/73/ckeditor_images/6fc6fda4-10db-443e-b496-8518a69f1a2b.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/6fc6fda4-10db-443e-b496-8518a69f1a2b.png	(from https://wager.tw/article/FF6AED84B54FD075DA43)
10:24:38	5279/5279	---M--	200	added ('OK')	image/png	etag:%22f546c2ff49190a2817c8d35c5807abbc%22	https://wager.tw/upload/73/ckeditor_images/e7188fb7-68fe-42ea-9e2a-516bfd2368e3.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/e7188fb7-68fe-42ea-9e2a-516bfd2368e3.png	(from https://wager.tw/article/D147DF90EB44A451)
10:24:38	5368/5368	---M--	200	added ('OK')	image/png	etag:%22e8badaa6dda5d98a8b9a89da85642e61%22	https://wager.tw/upload/73/ckeditor_images/88b77143-be1b-4192-8286-1d41dd8314b6.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/88b77143-be1b-4192-8286-1d41dd8314b6.png	(from https://wager.tw/article/D147DF90EB44A451)
10:24:39	5012/5012	---M--	200	added ('OK')	image/png	etag:%228d989713371bab209a914079e86913e7%22	https://wager.tw/upload/73/ckeditor_images/57e2cc95-fc3e-4ab5-a822-befd50217704.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/57e2cc95-fc3e-4ab5-a822-befd50217704.png	(from https://wager.tw/article/D147DF90EB44A451)
10:24:39	5611/5611	---M--	200	added ('OK')	image/png	etag:%2271dce0a5fa7599595333d2aa744f9a77%22	https://wager.tw/upload/73/ckeditor_images/321580d0-c42e-485e-8839-e49bd102e266.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/321580d0-c42e-485e-8839-e49bd102e266.png	(from https://wager.tw/article/D147DF90EB44A451)
10:24:39	12072/12072	---M--	200	added ('OK')	image/png	etag:%226cbeaba131755bd99c737c06160d5d29%22	https://wager.tw/upload/73/ckeditor_images/c67491b6-7978-433e-866b-1527945fccda.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/c67491b6-7978-433e-866b-1527945fccda.png	(from https://wager.tw/article/D147DF90EB44A451)
10:24:39	641340/641340	---M--	200	added ('OK')	image/png	etag:%2205534b26ca883b053a61ee0629a32882%22	https://wager.tw/upload/73/ckeditor_images/a85be924-21f7-4991-8006-b3d7f27c4886.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/a85be924-21f7-4991-8006-b3d7f27c4886.png	(from https://wager.tw/article/D147DF90EB44A451)
10:24:39	4285/4285	---M--	200	added ('OK')	image/png	etag:%2297e49e5ad6dfbfa01db8e7bccbb8fd72%22	https://wager.tw/upload/73/ckeditor_images/a0dd2b4f-d8a3-4e04-823d-c143c6fd2b23.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/a0dd2b4f-d8a3-4e04-823d-c143c6fd2b23.png	(from https://wager.tw/article/D147DF90EB44A451)
10:24:40	9103/9103	---M--	200	added ('OK')	image/png	etag:%2213b5c095c8a6c9823dcc3a738566e9b2%22	https://wager.tw/upload/73/ckeditor_images/b2ede91c-6164-4a63-ad14-8fc8871b0cf9.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/b2ede91c-6164-4a63-ad14-8fc8871b0cf9.png	(from https://wager.tw/article/D147DF90EB44A451)
10:24:40	8843/8843	---M--	200	added ('OK')	image/png	etag:%22d6c2b97589e344dbd5fb63bacf803dbc%22	https://wager.tw/upload/73/ckeditor_images/3063c821-5d4d-4281-a4f7-18d9452af8c8.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/3063c821-5d4d-4281-a4f7-18d9452af8c8.png	(from https://wager.tw/article/D147DF90EB44A451)
